dirname,UUID_Part,x_dims,y_dims,z_dims,area,volume,va_ratio
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher27,10.1346,17.475199999999997,10.1346,780.0001579487332,318.66602311965323,0.408546100756813
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher65,9.524999999999999,1.778,9.524999999999999,181.26852015738058,76.07418281321702,0.4196767466693503
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher23,9.524999999999999,2.54,9.524999999999999,210.43460265423255,91.7483628800568,0.43599465925672676
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher6,5.968999999999999,7.543799999999999,5.968999999999999,207.64872493415453,50.50333175865593,0.24321522693997064
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher46,7.924799999999999,3.175,7.924799999999999,168.8602674092411,78.07548673229849,0.46236742325581387
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher9,7.1374,2.032,7.1374,122.66070629504767,43.32784309349646,0.35323327577517616
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher22,9.524999999999999,2.54,9.524999999999999,210.43460265423255,91.7483628800568,0.43599465925672676
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher56,15.875,11.8872,15.875,1012.7055677242589,1441.9029411530487,1.423812593815671
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher45,19.049999999999997,3.0479999999999996,19.049999999999997,665.4842676726983,398.5052653525138,0.5988199642136524
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher28,10.1346,20.650199999999998,10.1346,896.5428781411576,363.06879951296696,0.40496534896996084
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher47,5.08,1.5239999999999998,5.08,61.54975748597305,12.373316280870712,0.20102948876265747
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher10,7.1374,2.032,7.1374,122.66070629504767,43.32784309349646,0.35323327577517616
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher37,14.2748,3.0479999999999996,14.2748,428.7596541729714,248.0910533757131,0.5786249964546046
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher16,8.331199999999999,2.032,8.331199999999999,155.36462041095834,57.90430930567367,0.3726994546925144
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher2,4.5973999999999995,10.7188,4.5973999999999995,210.42041484481786,45.32387016089061,0.2153967341729477
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher40,15.748,11.1252,15.748,922.6535145390517,359.93276655519173,0.3901061025438249
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher49,9.524999999999999,2.3876,9.524999999999999,207.17850039355204,94.80335111813656,0.4575926118687511
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher30,11.0998,2.54,11.0998,266.0903387433435,121.70736657557445,0.45739115200633745
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher0,4.5973999999999995,4.368799999999999,4.5973999999999995,104.01184423434333,25.053037459595213,0.24086715935109854
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher19,8.737599999999999,14.300199999999998,8.737599999999999,538.6797076135916,149.52333783791104,0.2775737339360997
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher50,9.524999999999999,1.6256,9.524999999999999,170.46450328806372,53.38876574276313,0.31319579568153716
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher25,10.1346,11.1252,10.1346,546.9147175638843,229.8604703330258,0.4202857647658314
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher35,13.030199999999999,17.475199999999997,13.030199999999999,1021.4888351669347,397.8340369475163,0.3894648901204105
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher62,6.35,1.397,6.35,87.25908156042189,25.738423271558446,0.2949655532844002
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher58,19.049999999999997,11.8872,19.049999999999997,1287.7463873783806,2042.0257696636374,1.5857359722987332
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher1,4.5973999999999995,7.543799999999999,4.5973999999999995,157.2161295395806,35.188453810242905,0.22382216069874616
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher4,6.35,2.032,6.35,102.5687413338737,35.7991914763855,0.3490263311300154
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher14,7.365999999999999,13.8938,7.365999999999999,420.4861344542676,98.86374691746069,0.23511773353899543
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher15,8.331199999999999,2.032,8.331199999999999,155.36462041095834,57.90430930567367,0.3726994546925144
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher55,15.875,4.7498,15.875,640.5228438373977,686.2620524914624,1.0714091762598807
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher59,22.224999999999998,6.35,22.224999999999998,1246.9381938417846,1907.176313868199,1.5294874463603025
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher44,19.049999999999997,3.0479999999999996,19.049999999999997,665.4842676726983,398.5052653525138,0.5988199642136524
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher33,13.030199999999999,11.1252,13.030199999999999,731.652157123166,302.1299658574641,0.41294208308690006
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher63,7.9502,1.778,7.9502,135.68106167793698,45.627520799571045,0.3362851103559025
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher31,13.030199999999999,4.7752,13.030199999999999,441.8154790793974,206.4258947674117,0.4672219615246108
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher54,12.7,11.0998,12.7,695.3040028175865,729.2062041154408,1.048758817956566
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher64,9.524999999999999,1.778,9.524999999999999,183.10482806162992,70.33399780700894,0.3841187507264185
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher18,8.737599999999999,11.1252,8.737599999999999,442.9119940641645,130.06333844466755,0.2936550379934514
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher3,6.35,2.032,6.35,102.5687413338737,35.7991914763855,0.3490263311300154
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher36,13.030199999999999,20.650199999999998,13.030199999999999,1166.4071741888192,445.68607249254245,0.38210162141920634
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher21,8.737599999999999,20.650199999999998,8.737599999999999,730.2151347124457,188.44333662439814,0.2580655038033497
H:\\My Drive\\CAD Repository\\Washers\\STEP,S_Shettigar_SleeveWasher11,7.365999999999999,4.368799999999999,7.365999999999999,184.86715667393102,53.978331650306565,0.2919844315316302
